9.218750000000000000e-01 -8.395099999999999785e-02
9.257809999999999651e-01 -1.101150000000000045e-01
9.296879999999999589e-01 -1.288980000000000126e-01
9.335940000000000349e-01 -1.341350000000000042e-01
9.375000000000000000e-01 -1.193830000000000030e-01
9.414059999999999651e-01 -7.859299999999999620e-02
9.453120000000000411e-01 -6.756999999999999985e-03
9.492190000000000349e-01 9.927800000000000513e-02
9.531250000000000000e-01 2.396000000000000074e-01
9.570309999999999651e-01 4.096270000000000189e-01
9.609379999999999589e-01 5.985850000000000337e-01
9.648440000000000349e-01 7.890270000000000339e-01
9.687500000000000000e-01 9.583450000000000024e-01
9.726559999999999651e-01 1.082615000000000105e+00
9.765620000000000411e-01 1.141979000000000077e+00
9.804690000000000349e-01 1.126257000000000064e+00
9.843750000000000000e-01 1.037090000000000067e+00
9.882809999999999651e-01 8.873199999999999976e-01
9.921879999999999589e-01 6.977010000000000156e-01
9.960940000000000349e-01 4.917980000000000129e-01
1.000000000000000000e+00 2.911929999999999796e-01
1.003905999999999965e+00 1.124180000000000040e-01
1.007811999999999930e+00 -3.401200000000000057e-02
1.011719000000000035e+00 -1.430279999999999885e-01
1.015625000000000000e+00 -2.138500000000000123e-01
1.019530999999999965e+00 -2.489530000000000076e-01
1.023438000000000070e+00 -2.533460000000000156e-01
1.027344000000000035e+00 -2.339440000000000131e-01
1.031250000000000000e+00 -1.987510000000000110e-01
1.035155999999999965e+00 -1.557910000000000128e-01
1.039061999999999930e+00 -1.119909999999999933e-01
1.042969000000000035e+00 -7.234300000000000452e-02
1.046875000000000000e+00 -3.959000000000000019e-02
1.050780999999999965e+00 -1.444699999999999977e-02
1.054688000000000070e+00 3.814999999999999815e-03
1.058594000000000035e+00 1.667499999999999885e-02
1.062500000000000000e+00 2.578400000000000136e-02
1.066405999999999965e+00 3.259399999999999797e-02
1.070311999999999930e+00 3.820699999999999791e-02
1.074219000000000035e+00 4.337099999999999983e-02
1.078125000000000000e+00 4.855099999999999694e-02
1.082030999999999965e+00 5.401999999999999857e-02
1.085938000000000070e+00 5.993600000000000316e-02
1.089844000000000035e+00 6.639100000000000557e-02
1.093750000000000000e+00 7.344699999999999840e-02
1.097655999999999965e+00 8.114599999999999591e-02
1.101561999999999930e+00 8.952400000000000635e-02
1.105469000000000035e+00 9.860700000000000021e-02
1.109375000000000000e+00 1.084169999999999995e-01
1.113280999999999965e+00 1.189690000000000053e-01
1.117188000000000070e+00 1.302699999999999969e-01
1.121094000000000035e+00 1.423180000000000001e-01
1.125000000000000000e+00 1.551019999999999899e-01
1.128905999999999965e+00 1.685999999999999999e-01
1.132811999999999930e+00 1.827809999999999990e-01
1.136719000000000035e+00 1.975989999999999969e-01
1.140625000000000000e+00 2.129989999999999939e-01
1.144530999999999965e+00 2.289100000000000024e-01
1.148438000000000070e+00 2.452519999999999978e-01
1.152344000000000035e+00 2.619310000000000249e-01
1.156250000000000000e+00 2.788419999999999788e-01
1.160155999999999965e+00 2.958689999999999931e-01
1.164061999999999930e+00 3.128850000000000242e-01
1.167969000000000035e+00 3.297570000000000223e-01
1.171875000000000000e+00 3.463430000000000120e-01
1.175780999999999965e+00 3.624970000000000137e-01
1.179688000000000070e+00 3.780689999999999884e-01
1.183594000000000035e+00 3.929099999999999815e-01
1.187500000000000000e+00 4.068709999999999827e-01
1.191405999999999965e+00 4.198089999999999877e-01
1.195311999999999930e+00 4.315840000000000232e-01
1.199219000000000035e+00 4.420680000000000165e-01
1.203125000000000000e+00 4.511439999999999895e-01
1.207030999999999965e+00 4.587049999999999739e-01
1.210938000000000070e+00 4.646649999999999947e-01
1.214844000000000035e+00 4.689490000000000047e-01
1.218750000000000000e+00 4.715039999999999787e-01
1.222655999999999965e+00 4.722970000000000224e-01
1.226561999999999930e+00 4.713129999999999820e-01
1.230469000000000035e+00 4.685590000000000033e-01
1.234375000000000000e+00 4.640610000000000013e-01
1.238280999999999965e+00 4.578679999999999972e-01
1.242188000000000070e+00 4.500439999999999996e-01
1.246094000000000035e+00 4.406749999999999834e-01
1.250000000000000000e+00 4.298600000000000199e-01
1.253905999999999965e+00 4.177159999999999762e-01
1.257811999999999930e+00 4.043689999999999785e-01
1.261719000000000035e+00 3.899580000000000268e-01
1.265625000000000000e+00 3.746280000000000165e-01
1.269530999999999965e+00 3.585309999999999886e-01
1.273438000000000070e+00 3.418209999999999860e-01
1.277344000000000035e+00 3.246519999999999961e-01
1.281250000000000000e+00 3.071769999999999778e-01
1.285155999999999965e+00 2.895440000000000236e-01
1.289061999999999930e+00 2.718979999999999730e-01
1.292969000000000035e+00 2.543710000000000138e-01
1.296875000000000000e+00 2.370889999999999942e-01
1.300780999999999965e+00 2.201680000000000026e-01
1.304688000000000070e+00 2.037090000000000012e-01
1.308594000000000035e+00 1.878039999999999987e-01
1.312500000000000000e+00 1.725299999999999889e-01
1.316405999999999965e+00 1.579510000000000081e-01
1.320311999999999930e+00 1.441199999999999981e-01
1.324219000000000035e+00 1.310749999999999971e-01
1.328125000000000000e+00 1.188440000000000052e-01
1.332030999999999965e+00 1.074419999999999958e-01
1.335938000000000070e+00 9.687500000000000278e-02
1.339844000000000035e+00 8.713799999999999324e-02
1.343750000000000000e+00 7.821899999999999686e-02
1.347655999999999965e+00 7.009700000000000653e-02
1.351561999999999930e+00 6.274499999999999522e-02
1.355469000000000035e+00 5.613200000000000134e-02
1.359375000000000000e+00 5.022100000000000175e-02
1.363280999999999965e+00 4.497299999999999909e-02
1.367188000000000070e+00 4.034599999999999992e-02
1.371094000000000035e+00 3.629799999999999693e-02
1.375000000000000000e+00 3.278400000000000064e-02
1.378905999999999965e+00 2.976300000000000126e-02
1.382811999999999930e+00 2.718999999999999889e-02
1.386719000000000035e+00 2.502400000000000110e-02
1.390625000000000000e+00 2.322600000000000012e-02
1.394530999999999965e+00 2.175799999999999956e-02
1.398438000000000070e+00 2.058400000000000160e-02
1.402344000000000035e+00 1.966999999999999998e-02
1.406250000000000000e+00 1.898700000000000040e-02
1.410155999999999965e+00 1.850500000000000062e-02
1.414061999999999930e+00 1.819799999999999890e-02
1.417969000000000035e+00 1.804400000000000101e-02
1.421875000000000000e+00 1.802199999999999983e-02
1.425780999999999965e+00 1.811099999999999863e-02
1.429688000000000070e+00 1.829700000000000076e-02
1.433594000000000035e+00 1.856299999999999964e-02
1.437500000000000000e+00 1.889800000000000160e-02
1.441405999999999965e+00 1.928900000000000059e-02
1.445311999999999930e+00 1.972799999999999901e-02
1.449219000000000035e+00 2.020500000000000074e-02
1.453125000000000000e+00 2.071299999999999877e-02
1.457030999999999965e+00 2.124699999999999853e-02
1.460938000000000070e+00 2.180199999999999846e-02
1.464844000000000035e+00 2.237199999999999953e-02
1.468750000000000000e+00 2.295399999999999871e-02
1.472655999999999965e+00 2.355200000000000002e-02
1.476561999999999930e+00 2.419100000000000070e-02
1.480469000000000035e+00 2.482600000000000084e-02
1.484375000000000000e+00 2.545599999999999946e-02
1.488280999999999965e+00 2.608200000000000102e-02
1.492188000000000070e+00 2.670300000000000104e-02
1.496094000000000035e+00 2.732000000000000053e-02
1.500000000000000000e+00 2.793199999999999850e-02
1.503905999999999965e+00 2.853999999999999940e-02
1.507811999999999930e+00 2.914299999999999877e-02
1.511719000000000035e+00 2.974200000000000108e-02
1.515625000000000000e+00 3.033599999999999838e-02
1.519530999999999965e+00 3.092599999999999863e-02
1.523438000000000070e+00 3.151199999999999835e-02
1.527344000000000035e+00 3.209300000000000347e-02
1.531250000000000000e+00 3.266999999999999765e-02
1.535155999999999965e+00 3.324200000000000071e-02
1.539061999999999930e+00 3.380999999999999978e-02
1.542969000000000035e+00 3.437400000000000178e-02
1.546875000000000000e+00 3.493299999999999877e-02
1.550780999999999965e+00 3.548699999999999771e-02
1.554688000000000070e+00 3.603800000000000059e-02
1.558594000000000035e+00 3.658399999999999846e-02
1.562500000000000000e+00 3.712499999999999828e-02
1.566405999999999965e+00 3.766200000000000103e-02
1.570311999999999930e+00 3.819499999999999978e-02
1.574219000000000035e+00 3.872400000000000148e-02
1.578125000000000000e+00 3.924799999999999817e-02
1.582030999999999965e+00 3.976799999999999780e-02
1.585938000000000070e+00 4.028299999999999936e-02
1.589844000000000035e+00 4.079399999999999693e-02
1.593750000000000000e+00 4.130099999999999744e-02
1.597655999999999965e+00 4.180400000000000088e-02
1.601561999999999930e+00 4.230199999999999932e-02
1.605469000000000035e+00 4.279700000000000171e-02
1.609375000000000000e+00 4.328699999999999909e-02
1.613280999999999965e+00 4.377400000000000041e-02
1.617188000000000070e+00 4.425699999999999773e-02
1.621094000000000035e+00 4.473599999999999799e-02
1.625000000000000000e+00 4.521399999999999725e-02
1.628905999999999965e+00 4.568900000000000045e-02
1.632811999999999930e+00 4.616399999999999670e-02
1.636719000000000035e+00 4.664000000000000090e-02
1.640625000000000000e+00 4.712000000000000216e-02
1.644530999999999965e+00 4.760699999999999654e-02
1.648438000000000070e+00 4.810600000000000293e-02
1.652344000000000035e+00 4.862299999999999955e-02
1.656250000000000000e+00 4.916700000000000237e-02
1.660155999999999965e+00 4.974900000000000155e-02
1.664061999999999930e+00 5.038399999999999823e-02
1.667969000000000035e+00 5.109099999999999753e-02
1.671875000000000000e+00 5.189400000000000263e-02
1.675780999999999965e+00 5.282300000000000190e-02
1.679688000000000070e+00 5.391499999999999765e-02
1.683594000000000035e+00 5.521600000000000119e-02
1.687500000000000000e+00 5.677999999999999714e-02
1.691405999999999965e+00 5.866899999999999893e-02
1.695311999999999930e+00 6.095699999999999730e-02
1.699219000000000035e+00 6.372400000000000286e-02
1.703125000000000000e+00 6.706199999999999661e-02
1.707030999999999965e+00 7.106600000000000417e-02
1.710938000000000070e+00 7.584000000000000463e-02
1.714844000000000035e+00 8.148500000000000187e-02
1.718750000000000000e+00 8.809999999999999776e-02
1.722655999999999965e+00 9.577700000000000102e-02
1.726561999999999930e+00 1.045910000000000034e-01
1.730469000000000035e+00 1.145990000000000064e-01
1.734375000000000000e+00 1.258269999999999944e-01
1.738280999999999965e+00 1.382680000000000020e-01
1.742188000000000070e+00 1.518750000000000100e-01
1.746094000000000035e+00 1.665530000000000066e-01
1.750000000000000000e+00 1.821579999999999866e-01
1.753905999999999965e+00 1.984950000000000048e-01
1.757811999999999930e+00 2.153200000000000114e-01
1.761719000000000035e+00 2.323399999999999910e-01
1.765625000000000000e+00 2.492240000000000011e-01
1.769530999999999965e+00 2.656100000000000128e-01
1.773438000000000070e+00 2.811179999999999790e-01
1.777344000000000035e+00 2.953609999999999847e-01
1.781250000000000000e+00 3.079669999999999908e-01
1.785155999999999965e+00 3.185879999999999823e-01
1.789061999999999930e+00 3.269190000000000151e-01
1.792969000000000035e+00 3.327120000000000077e-01
1.796875000000000000e+00 3.357870000000000021e-01
1.800780999999999965e+00 3.360429999999999806e-01
1.804688000000000070e+00 3.334590000000000054e-01
1.808594000000000035e+00 3.280989999999999740e-01
1.812500000000000000e+00 3.201100000000000056e-01
1.816405999999999965e+00 3.097090000000000121e-01
1.820311999999999930e+00 2.971799999999999997e-01
1.824219000000000035e+00 2.828559999999999963e-01
1.828125000000000000e+00 2.671060000000000101e-01
1.832030999999999965e+00 2.503179999999999850e-01
1.835938000000000070e+00 2.328860000000000097e-01
1.839844000000000035e+00 2.151899999999999924e-01
1.843750000000000000e+00 1.975860000000000116e-01
1.847655999999999965e+00 1.803929999999999978e-01
1.851561999999999930e+00 1.638860000000000039e-01
1.855469000000000035e+00 1.482860000000000011e-01
1.859375000000000000e+00 1.337560000000000138e-01
1.863280999999999965e+00 1.203889999999999960e-01
1.867188000000000070e+00 1.081970000000000015e-01
1.871094000000000035e+00 9.708200000000000163e-02
1.875000000000000000e+00 8.679900000000000115e-02
1.878905999999999965e+00 7.690500000000000114e-02
1.882811999999999930e+00 6.670800000000000340e-02
1.886719000000000035e+00 5.526400000000000062e-02
1.890625000000000000e+00 4.144099999999999867e-02
1.894530999999999965e+00 2.412900000000000114e-02
1.898438000000000070e+00 2.586000000000000191e-03
1.902344000000000035e+00 -2.309100000000000041e-02
1.906250000000000000e+00 -5.152500000000000135e-02
1.910155999999999965e+00 -7.976700000000000457e-02
1.914061999999999930e+00 -1.033219999999999972e-01
1.917969000000000035e+00 -1.165069999999999995e-01
1.921875000000000000e+00 -1.130410000000000026e-01
1.925780999999999965e+00 -8.670799999999999341e-02
1.929688000000000070e+00 -3.198100000000000248e-02
1.933594000000000035e+00 5.530100000000000293e-02
1.937500000000000000e+00 1.769890000000000074e-01
1.941405999999999965e+00 3.312519999999999909e-01
1.945311999999999930e+00 5.109700000000000353e-01
1.949219000000000035e+00 7.025909999999999656e-01
1.953125000000000000e+00 8.864290000000000225e-01
1.957030999999999965e+00 1.039128999999999969e+00
1.960938000000000070e+00 1.138176999999999994e+00
1.964844000000000035e+00 1.167251999999999956e+00
1.968750000000000000e+00 1.122544999999999904e+00
1.972655999999999965e+00 1.010559999999999903e+00
1.976561999999999930e+00 8.460800000000000542e-01
1.980469000000000035e+00 6.495379999999999487e-01
1.984375000000000000e+00 4.425799999999999734e-01
1.988280999999999965e+00 2.442749999999999921e-01
1.992188000000000070e+00 6.889900000000000191e-02
1.996094000000000035e+00 -7.459599999999999564e-02
2.000000000000000000e+00 -1.819699999999999929e-01
2.003906000000000187e+00 -2.526959999999999762e-01
2.007811999999999930e+00 -2.890940000000000176e-01
2.011718999999999813e+00 -2.957259999999999889e-01
2.015625000000000000e+00 -2.788660000000000028e-01
2.019531000000000187e+00 -2.458319999999999950e-01
2.023438000000000070e+00 -2.040889999999999926e-01
2.027343999999999813e+00 -1.602870000000000128e-01
2.031250000000000000e+00 -1.194849999999999940e-01
2.035156000000000187e+00 -8.476899999999999713e-02
2.039061999999999930e+00 -5.732899999999999802e-02
2.042968999999999813e+00 -3.688299999999999912e-02
2.046875000000000000e+00 -2.226300000000000154e-02
2.050781000000000187e+00 -1.195700000000000061e-02
2.054688000000000070e+00 -4.510000000000000120e-03
2.058593999999999813e+00 1.265999999999999981e-03
2.062500000000000000e+00 6.236000000000000223e-03
2.066406000000000187e+00 1.097399999999999938e-02
2.070311999999999930e+00 1.583199999999999885e-02
2.074218999999999813e+00 2.102100000000000149e-02
2.078125000000000000e+00 2.666500000000000120e-02
2.082031000000000187e+00 3.284000000000000113e-02
2.085938000000000070e+00 3.959700000000000025e-02
2.089843999999999813e+00 4.697500000000000286e-02
2.093750000000000000e+00 5.500399999999999734e-02
2.097656000000000187e+00 6.371000000000000274e-02
2.101561999999999930e+00 7.311099999999999544e-02
2.105468999999999813e+00 8.322100000000000330e-02
2.109375000000000000e+00 9.404700000000000559e-02
2.113281000000000187e+00 1.055880000000000013e-01
2.117188000000000070e+00 1.178349999999999953e-01
2.121093999999999813e+00 1.307689999999999964e-01
2.125000000000000000e+00 1.443629999999999913e-01
2.128906000000000187e+00 1.585779999999999967e-01
2.132811999999999930e+00 1.733659999999999923e-01
2.136718999999999813e+00 1.886670000000000014e-01
2.140625000000000000e+00 2.044090000000000074e-01
2.144531000000000187e+00 2.205110000000000126e-01
2.148438000000000070e+00 2.368810000000000082e-01
2.152343999999999813e+00 2.534179999999999766e-01
2.156250000000000000e+00 2.700080000000000258e-01
2.160156000000000187e+00 2.865340000000000109e-01
2.164061999999999930e+00 3.028680000000000261e-01
2.167968999999999813e+00 3.188799999999999968e-01
2.171875000000000000e+00 3.344320000000000070e-01
2.175781000000000187e+00 3.493890000000000051e-01
2.179688000000000070e+00 3.636110000000000175e-01
2.183593999999999813e+00 3.769629999999999925e-01
2.187500000000000000e+00 3.893130000000000202e-01
2.191406000000000187e+00 4.005349999999999744e-01
2.195311999999999930e+00 4.105110000000000148e-01
2.199218999999999813e+00 4.191320000000000046e-01
2.203125000000000000e+00 4.263029999999999875e-01
2.207031000000000187e+00 4.319410000000000194e-01
2.210938000000000070e+00 4.359779999999999767e-01
2.214843999999999813e+00 4.383630000000000027e-01
2.218750000000000000e+00 4.390609999999999791e-01
2.222656000000000187e+00 4.380550000000000277e-01
2.226561999999999930e+00 4.353480000000000127e-01
2.230468999999999813e+00 4.309580000000000077e-01
2.234375000000000000e+00 4.249220000000000219e-01
2.238281000000000187e+00 4.172969999999999735e-01
2.242188000000000070e+00 4.081520000000000148e-01
2.246093999999999813e+00 3.975739999999999830e-01
2.250000000000000000e+00 3.856620000000000048e-01
